marca_busqueda;modelo;precio_€;kilometros;año;potencia;motor;fecha_captura;ext_kW;ext_CV;tipo_motor_normalizado;fecha_matriculacion;qa_flags
Citroen;Citroen Berlingo Combi BlueHDi S&S Talla M Shine 100;14390;100000.0;01/2020;75 kW (102 CV);Diésel;2026-01-19 06:36:00;75.0;102.0;Diésel;2020-01-01;OK
Citroen;Citroen C5 Aircross HYBRID 107kW (145CV) e-DCS6 Max;35500;4.0;10/2025;HYBRID 107kW (145CV) e-DCS6 Max;Electro/Gasolina;2026-01-19 06:36:00;107.0;145.0;Híbrido (HEV/MHEV);2025-10-01;OK
Citroen;Citroen C4 Picasso Premier;5490;191936.0;07/2009;80 kW (109 CV);Diésel;2026-01-19 06:33:00;80.0;109.0;Diésel;2009-07-01;OK
Citroen;Citroen C5 Aircross Hybrid Feel EAT8;16390;57825.0;03/2021;165 kW (224 CV);Electro/Gasolina;2026-01-19 06:33:00;165.0;224.0;Híbrido (HEV/MHEV);2021-03-01;OK
Citroen;Citroen C3 Aircross BlueHDi S&S Plus 110;14990;18207.0;05/2024;81 kW (110 CV);Diésel;2026-01-19 06:33:00;81.0;110.0;Diésel;2024-05-01;OK
Citroen;Citroen C3 Feel;8390;66614.0;09/2019;50 kW (68 CV);Gasolina;2026-01-19 06:33:00;50.0;68.0;Gasolina;2019-09-01;OK
Citroen;Citroen C4 1.2 PureTech Live Edition 110;8325;77561.0;10/2017;81 kW (110 CV);Gasolina;2026-01-19 06:32:00;81.0;110.0;Gasolina;2017-10-01;OK
Citroen;Citroen C4 Grand Picasso 2.0HDI Exclusive CMP 150;5899;169400.0;12/2011;110 kW (150 CV);Diésel;2026-01-19 06:32:00;110.0;150.0;Diésel;2011-12-01;OK
Citroen;Citroen C3 1.2 PureTech S&S Collection ETG 82;6199;76000.0;04/2015;60 kW (82 CV);Gasolina;2026-01-19 06:32:00;60.0;82.0;Gasolina;2015-04-01;OK
Citroen;Citroen C3 1.2 Turbo S&S You 100;15300;11.0;03/2025;74 kW (101 CV);Gasolina;2026-01-19 06:30:00;74.0;101.0;Gasolina;2025-03-01;OK
Citroen;Citroen C4 1.5 BlueHDI S&S Max EAT8 130;18850;32386.0;11/2024;96 kW (131 CV);Diésel;2026-01-19 06:30:00;96.0;131.0;Diésel;2024-11-01;OK
Citroen;Citroen C4 Picasso 1.6HDI Cool CMP;4990;197000.0;01/2010;80 kW (109 CV);Diésel;2026-01-19 06:30:00;80.0;109.0;Diésel;2010-01-01;OK
Citroen;Citroen Berlingo BlueHDi S&S Talla M Plus 100;21300;8882.0;04/2025;75 kW (102 CV);Diésel;2026-01-19 06:30:00;75.0;102.0;Diésel;2025-04-01;OK
Citroen;Citroen Berlingo Combi BlueHDi S&S Talla M Feel 100;14950;44799.0;11/2021;75 kW (102 CV);Diésel;2026-01-19 06:30:00;75.0;102.0;Diésel;2021-11-01;OK
Citroen;Citroen C3 PureTech 60KW (82CV) Feel;8450;29118.0;04/2019;PureTech 60KW (82CV) Feel;Gasolina;2026-01-19 06:30:00;60.0;82.0;Gasolina;2019-04-01;OK
Citroen;Citroen Berlingo BlueHDi S&S Talla M Plus 100;17590;14376.0;03/2025;75 kW (102 CV);Diésel;2026-01-19 06:29:00;75.0;102.0;Diésel;2025-03-01;OK
Citroen;Citroen C4 Cactus 1.2 PureTech S&S Shine 110;10490;41400.0;01/2020;81 kW (110 CV);Gasolina;2026-01-19 06:29:00;81.0;110.0;Gasolina;2020-01-01;OK
Citroen;Citroen C5 Aircross BlueHDi S&S Shine EAT8 130;14490;78880.0;04/2021;96 kW (131 CV);Diésel;2026-01-19 06:29:00;96.0;131.0;Diésel;2021-04-01;OK
Citroen;Citroen C4 Grand Picasso 1.6THP Exclusive150 Aut.;6900;131425.0;12/2009;110 kW (150 CV);Gasolina;2026-01-19 06:29:00;110.0;150.0;Gasolina;2009-12-01;OK
Citroen;Citroen C3 Aircross Puretech S&S Max 110;12500;18040.0;03/2024;81 kW (110 CV);Gasolina;2026-01-19 06:29:00;81.0;110.0;Gasolina;2024-03-01;OK
Citroen;Citroen C5 Aircross Hybrid Max EAT8 225;20900;18650.0;03/2023;165 kW (224 CV);Electro/Gasolina;2026-01-19 06:29:00;165.0;224.0;Híbrido (HEV/MHEV);2023-03-01;OK
Citroen;Citroen C3 Aircross Puretech S&S Origins 110;7990;115355.0;05/2019;81 kW (110 CV);Gasolina;2026-01-19 06:29:00;81.0;110.0;Gasolina;2019-05-01;OK
Citroen;Citroen Berlingo Talla M BlueHDi 75cv CONTROL (AM10);8390;174531.0;04/2019;Talla M BlueHDi 75cv CONTROL (AM10);Diésel;2026-01-19 06:28:00;55.2;75.0;Diésel;2019-04-01;OK
Citroen;Citroen C3 1.2 Puretech 83CV Feel pack;9150;72868.0;01/2022;1.2 Puretech 83CV Feel pack;Gasolina;2026-01-19 06:28:00;61.0;83.0;Gasolina;2022-01-01;OK
Citroen;Citroen C3 1.5 BlueHDI 100CV Shine;10100;74071.0;05/2022;1.5 BlueHDI 100CV Shine;Diésel;2026-01-19 06:28:00;73.5;100.0;Diésel;2022-05-01;OK
Citroen;Citroen C4 C4 1.6HDI Exclusive plus 110 FAP Exclusive;2900;275000.0;02/2009;80 kW (109 CV);Diésel;2026-01-19 06:28:00;80.0;109.0;Diésel;2009-02-01;OK
Citroen;Citroen Jumpy 1.5 BlueHDI 120CV Furgon Talla M;25750;36388.0;05/2024;1.5 BlueHDI 120CV Furgon Talla M;Diésel;2026-01-19 06:28:00;88.3;120.0;Diésel;2024-05-01;OK
Citroen;Citroen Jumper 2.2 BHDI 103KW L3H2 3.5T 140 4P;31000;14431.0;06/2025;Jumper 2.2 BHDI 103KW L3H2 3.5T 140 4P;Diésel;2026-01-19 06:28:00;103.0;140.0;Diésel;2025-06-01;OK
Citroen;Citroen C4 1.2 HYBRID MHEV 145 EDCS6 BUSINESS EDIT 145 5P;23500;15000.0;07/2025;107 kW (145 CV);Gasolina;2026-01-19 06:28:00;107.0;145.0;Gasolina;2025-07-01;OK
Citroen;Citroen Jumpy Combi 1.5 BlueHDI Talla M Confort 120 S&S;186281;126744.0;10/2021;88 kW (120 CV);Diésel;2026-01-19 06:28:00;88.0;120.0;Diésel;2021-10-01;OK
Citroen;Citroen C3 Aircross BlueHDi S&S Shine 100;11890;99000.0;01/2019;75 kW (102 CV);Diésel;2026-01-19 06:28:00;75.0;102.0;Diésel;2019-01-01;OK
Citroen;Citroen Berlingo M1 BlueHDi S&S Talla M Max 100;229901;19879.0;12/2024;75 kW (102 CV);Diésel;2026-01-19 06:28:00;75.0;102.0;Diésel;2024-12-01;OK
Citroen;Citroen C5 Aircross BlueHDi S&S Feel 130;15900;46512.0;03/2019;96 kW (131 CV);Diésel;2026-01-19 06:28:00;96.0;131.0;Diésel;2019-03-01;OK
Citroen;Citroen Berlingo Nuevo Talla M BlueHDi 100 S&S 6v MAX M1;19790;5828.0;09/2025;74 kW (101 CV);Diésel;2026-01-19 06:28:00;74.0;101.0;Diésel;2025-09-01;OK
Citroen;Citroen C4 Nuevo Hybrid 145 ë-DSC6 MAX;19790;5780.0;06/2025;107 kW (145 CV);Electro/Gasolina;2026-01-19 06:28:00;107.0;145.0;Híbrido (HEV/MHEV);2025-06-01;OK
Citroen;Citroen C3 Nuevo Citroën Turbo 100 S&S 6v MAX;15990;5630.0;06/2025;74 kW (101 CV);Gasolina;2026-01-19 06:28:00;74.0;101.0;Gasolina;2025-06-01;OK
Citroen;Citroen Ami BUGGY PALMEIRA;9290;2.0;11/2025;4 kW (5 CV);Eléctrico;2026-01-19 06:28:00;4.0;5.0;Eléctrico (BEV);2025-11-01;OK
Citroen;Citroen C3 1.5BlueHDi S&S Feel 100;8628;118294.0;08/2019;73 kW (99 CV);Diésel;2026-01-19 06:28:00;73.0;99.0;Diésel;2019-08-01;OK
Citroen;Citroen C4 1.6e-HDi S&S Collection 115;7790;123569.0;02/2015;84 kW (114 CV);Diésel;2026-01-19 06:28:00;84.0;114.0;Diésel;2015-02-01;OK
Citroen;Citroen C4 Picasso 1.6HDi Seduction;6500;149810.0;10/2014;68 kW (92 CV);Diésel;2026-01-19 06:28:00;68.0;92.0;Diésel;2014-10-01;OK
Citroen;Citroen C4 1.2 Puretech 130CV C-Series;14800;81962.0;06/2022;1.2 Puretech 130CV C-Series;Gasolina;2026-01-19 06:28:00;95.6;130.0;Gasolina;2022-06-01;OK
Citroen;Citroen C4 X Eléctrico Shine 100kW;17290;24589.0;01/2023;Eléctrico Shine 100kW;Eléctrico Shine 100Kw;2026-01-19 06:26:00;100.0;136.0;Eléctrico (BEV);2023-01-01;OK
Citroen;Citroen Berlingo Electric;9900;20500.0;04/2018;49 kW (67 CV);Diésel;2026-01-19 06:26:00;49.0;67.0;Diésel;2018-04-01;OK
Citroen;Citroen C5 Aircross Hybrid Max EAT8 180;21719;38366.0;02/2024;132 kW (179 CV);Electro/Gasolina;2026-01-19 06:26:00;132.0;179.0;Híbrido (HEV/MHEV);2024-02-01;OK
Citroen;Citroen C3 1.2 PureTech S&S Feel 83;7990;39000.0;12/2019;60 kW (82 CV);Gasolina;2026-01-19 06:26:00;60.0;82.0;Gasolina;2019-12-01;OK
Citroen;Citroen C3 PureTech 60KW (83CV) FEEL;8990;73314.0;01/2020;PureTech 60KW (83CV) FEEL;Gasolina;2026-01-19 06:26:00;60.0;83.0;Gasolina;2020-01-01;OK
Citroen;Citroen C4 Hybrid Max eDSC6 145;22200;50.0;12/2025;107 kW (145 CV);Gasolina;2026-01-19 06:26:00;107.0;145.0;Gasolina;2025-12-01;OK
Citroen;Citroen C5 Aircross Hybrid Max EAT8 225;23628;15364.0;04/2024;165 kW (224 CV);Electro/Gasolina;2026-01-19 06:26:00;165.0;224.0;Híbrido (HEV/MHEV);2024-04-01;OK
Citroen;Citroen C3 Aircross Puretech S&S Max 110;12228;4860.0;12/2023;81 kW (110 CV);Gasolina;2026-01-19 06:26:00;81.0;110.0;Gasolina;2023-12-01;OK
Citroen;Citroen C4 1.6BlueHDI Live 100;7990;132000.0;05/2017;73 kW (99 CV);Diésel;2026-01-19 06:26:00;73.0;99.0;Diésel;2017-05-01;OK
Citroen;Citroen C3 1.5BlueHDi S&S Feel 100;55001;143000.0;03/2021;73 kW (99 CV);Diésel;2026-01-19 06:26:00;73.0;99.0;Diésel;2021-03-01;OK
Citroen;Citroen C3 1.2 83CV Feel pack;10350;76665.0;04/2022;1.2 83CV Feel pack;Gasolina;2026-01-19 06:26:00;61.0;83.0;Gasolina;2022-04-01;OK
Citroen;Citroen C5 Aircross BlueHDi S&S Feel 130;13690;114732.0;12/2021;96 kW (131 CV);Diésel;2026-01-19 06:24:00;96.0;131.0;Diésel;2021-12-01;OK
Citroen;Citroen C4 Grand Picasso PureTech 96KW (130CV) S&S 6v Live;9990;125183.0;08/2017;Grand Picasso PureTech 96KW (130CV) S&S 6v Live;Gasolina;2026-01-19 06:24:00;96.0;130.0;Gasolina;2017-08-01;OK
Citroen;Citroen C3 1.2 PureTech S&S Feel Pack EAT6 110;10390;68500.0;01/2021;81 kW (110 CV);Gasolina;2026-01-19 06:24:00;81.0;110.0;Gasolina;2021-01-01;OK
Citroen;Citroen C4 G.Picasso 1.6e-HDi Intensive Plus 115;9800;105000.0;02/2016;85 kW (116 CV);Diésel;2026-01-19 06:24:00;85.0;116.0;Diésel;2016-02-01;OK
Citroen;Citroen C-Elysée BlueHDi 75KW (100CV) Shine;7490;115500.0;05/2018;BlueHDi 75KW (100CV) Shine;Diésel;2026-01-19 06:24:00;75.0;100.0;Diésel;2018-05-01;OK
Citroen;Citroen C3 Aircross BlueHDi 81kW (110CV) S&S C-Series;11990;48000.0;04/2022;BlueHDi 81kW (110CV) S&S C-Series;Diésel;2026-01-19 06:24:00;81.0;110.0;Diésel;2022-04-01;OK
Citroen;Citroen C3 PureTech 60KW (83CV) FEEL;10990;49100.0;01/2020;PureTech 60KW (83CV) FEEL;Gasolina;2026-01-19 06:24:00;60.0;83.0;Gasolina;2020-01-01;OK
Citroen;Citroen C3 Aircross PureTech 81kW (110CV) S&S Feel Pack;10990;84515.0;04/2022;PureTech 81kW (110CV) S&S Feel Pack;Gasolina;2026-01-19 06:24:00;81.0;110.0;Gasolina;2022-04-01;OK
Citroen;Citroen C4 Spacetourer 1.2 PureTech S&S Feel 130;10490;67512.0;09/2019;96 kW (131 CV);Gasolina;2026-01-19 06:24:00;96.0;131.0;Gasolina;2019-09-01;OK
Citroen;Citroen C5 Aircross BlueHDi S&S Plus EAT8 130;17990;70980.0;03/2023;96 kW (131 CV);Diésel;2026-01-19 06:24:00;96.0;131.0;Diésel;2023-03-01;OK
Citroen;Citroen C4 1.2 PureTech Feel Pack S&S 130;12490;73168.0;05/2023;96 kW (131 CV);Gasolina;2026-01-19 06:23:00;96.0;131.0;Gasolina;2023-05-01;OK
Citroen;Citroen C4 Cactus 1.5BlueHDi S&S Feel 100;9900;126000.0;12/2019;73 kW (99 CV);Diésel;2026-01-19 06:23:00;73.0;99.0;Diésel;2019-12-01;OK
Citroen;Citroen Jumper Fg. 2.2BlueHDi 33 L2H2 S&S 140;23795;57500.0;06/2021;103 kW (140 CV);Diésel;2026-01-19 06:23:00;103.0;140.0;Diésel;2021-06-01;OK
Citroen;Citroen C1 1.0 VTI 72 URBAN RIDE MIRROR LL15 CAMARA;9500;14407.0;02/2020;53 kW (72 CV);Gasolina;2026-01-19 06:23:00;53.0;72.0;Gasolina;2020-02-01;OK
Citroen;Citroen C4 X BlueHDi+130+S%26S+EAT8+Max;15790;31028.0;01/2024;96 kW (131 CV);Diésel;2026-01-19 06:23:00;96.0;131.0;Diésel;2024-01-01;OK
Citroen;Citroen C4 Grand Spacetourer 1.2 PureTech S&S C-Series 130;12490;129483.0;11/2019;96 kW (131 CV);Gasolina;2026-01-19 06:23:00;96.0;131.0;Gasolina;2019-11-01;OK
Citroen;Citroen C3 PureTech 60KW (83CV) Feel;11490;39444.0;02/2022;PureTech 60KW (83CV) Feel;Gasolina;2026-01-19 06:23:00;60.0;83.0;Gasolina;2022-02-01;OK
Citroen;Citroen Spacetourer Talla XS BlueHDi 73KW (100cv) Business;17690;114879.0;08/2019;Talla XS BlueHDi 73KW (100cv) Business;Diésel;2026-01-19 06:23:00;73.0;100.0;Diésel;2019-08-01;OK
Citroen;Citroen C3 Origin 1.2 PureTech S&S Plus 83;12499;57492.0;03/2024;60 kW (82 CV);Gasolina;2026-01-19 06:23:00;60.0;82.0;Gasolina;2024-03-01;OK
Citroen;Citroen C3 BlueHDi 75KW (100CV) Plus;12390;25671.0;06/2024;BlueHDi 75KW (100CV) Plus;Diésel;2026-01-19 06:21:00;75.0;100.0;Diésel;2024-06-01;OK
Citroen;Citroen C5 Aircross PureTech S&S C-Series EAT8 130;16490;40000.0;10/2021;96 kW (131 CV);Gasolina;2026-01-19 06:21:00;96.0;131.0;Gasolina;2021-10-01;OK
Citroen;Citroen C4 PureTech 81KW (110CV) S&S 6v Live;9490;129290.0;05/2018;PureTech 81KW (110CV) S&S 6v Live;Gasolina;2026-01-19 06:21:00;81.0;110.0;Gasolina;2018-05-01;OK
Citroen;Citroen Berlingo Talla M BlueHDi 100 100 AÑOS;7990;117995.0;12/2019;76 kW (103 CV);Diésel;2026-01-19 06:21:00;76.0;103.0;Diésel;2019-12-01;OK
Citroen;Citroen C4 1.2 PureTech Feel S&S 100;10890;129629.0;01/2022;74 kW (101 CV);Gasolina;2026-01-19 06:21:00;74.0;101.0;Gasolina;2022-01-01;OK
Citroen;Citroen C5 Aircross PureTech 96kW (130CV) S&S Feel;19990;9990.0;04/2023;PureTech 96kW (130CV) S&S Feel;Gasolina;2026-01-19 06:21:00;96.0;130.0;Gasolina;2023-04-01;OK
Citroen;Citroen C4 Spacetourer 1.2 PureTech S&S Live 110;10690;82321.0;12/2018;81 kW (110 CV);Gasolina;2026-01-19 06:21:00;81.0;110.0;Gasolina;2018-12-01;OK
Citroen;Citroen C3 Aircross BlueHDi S&S C-Series 110;11990;48000.0;04/2022;81 kW (110 CV);Diésel;2026-01-19 06:21:00;81.0;110.0;Diésel;2022-04-01;OK
Citroen;Citroen C3 1.2 PURETECH 83 PLUS GPS;11500;3547.0;03/2024;61 kW (83 CV);Gasolina;2026-01-19 06:21:00;61.0;83.0;Gasolina;2024-03-01;OK
Citroen;Citroen C3 1.2 PureTech S&S C-Series 83;9728;30520.0;04/2023;60 kW (82 CV);Gasolina;2026-01-19 06:21:00;60.0;82.0;Gasolina;2023-04-01;OK
Citroen;Citroen C3 PureTech 60KW (83CV) Shine;9490;76992.0;01/2023;PureTech 60KW (83CV) Shine;Gasolina;2026-01-19 06:19:00;60.0;83.0;Gasolina;2023-01-01;OK
Citroen;Citroen C3 1.2 PureTech S&S Feel Pack 83;9790;72321.0;05/2022;60 kW (82 CV);Gasolina;2026-01-19 06:19:00;60.0;82.0;Gasolina;2022-05-01;OK
Citroen;Citroen C3 PureTech 81KW (110CV) S&S FEEL;7490;80365.0;01/2018;PureTech 81KW (110CV) S&S FEEL;Gasolina;2026-01-19 06:19:00;81.0;110.0;Gasolina;2018-01-01;OK
Citroen;Citroen C4 1.5 Blue-HDi Shine;15713;80682.0;04/2021;97 kW (132 CV);Diésel;2026-01-19 06:19:00;97.0;132.0;Diésel;2021-04-01;OK
Citroen;Citroen C5 Aircross BlueHdi 96kW (130CV) S&S Shine;15490;63227.0;04/2021;BlueHdi 96kW (130CV) S&S Shine;Diésel;2026-01-19 06:19:00;96.0;130.0;Diésel;2021-04-01;OK
Citroen;Citroen C5 Aircross BlueHDi S&S Shine EAT8 180;17590;74500.0;07/2019;130 kW (177 CV);Diésel;2026-01-19 06:19:00;130.0;177.0;Diésel;2019-07-01;OK
Citroen;Citroen Berlingo Talla M BlueHDi 100 S&S PLUS;239501;3982.0;05/2025;75 kW (102 CV);Diésel;2026-01-19 06:19:00;75.0;102.0;Diésel;2025-05-01;OK
Citroen;Citroen C-Elysée VTi 85KW (115CV) Shine;8490;85902.0;11/2017;VTi 85KW (115CV) Shine;Gasolina;2026-01-19 06:19:00;85.0;115.0;Gasolina;2017-11-01;OK
Citroen;Citroen C3 1.2 PureTech S&S Feel Pack 110;9490;41129.0;09/2022;81 kW (110 CV);Gasolina;2026-01-19 06:17:00;81.0;110.0;Gasolina;2022-09-01;OK
Citroen;Citroen C3 Aircross Puretech S&S Feel Pack 110;10990;84515.0;04/2022;81 kW (110 CV);Gasolina;2026-01-19 06:17:00;81.0;110.0;Gasolina;2022-04-01;OK
Citroen;Citroen C3 1.2 PURE TECH AUTO SHINE 110CV 5P # NAVY, PARKTRO;8900;85700.0;02/2017;1.2 PURE TECH AUTO SHINE 110CV 5P # NAVY, PARKTRO;Gasolina;2026-01-19 06:17:00;80.9;110.0;Gasolina;2017-02-01;OK
Citroen;Citroen C5 C5 1.6HDI Premier Premier;4200;201700.0;10/2008;81 kW (110 CV);Diésel;2026-01-19 06:17:00;81.0;110.0;Diésel;2008-10-01;OK
Citroen;Citroen C4 1.2 PureTech Feel Pack S&S 130;14790;24150.0;04/2023;96 kW (131 CV);Gasolina;2026-01-19 06:17:00;96.0;131.0;Gasolina;2023-04-01;OK
Citroen;Citroen Berlingo M Diésel 100CV Manual Plus;225001;25.0;11/2025;M Diésel 100CV Manual Plus;M Diésel 100Cv Manual Plus;2026-01-19 06:17:00;73.5;100.0;Diésel;2025-11-01;OK
Citroen;Citroen C1 VTi+53kW+%2872CV%29+S%26S+Feel;7590;9375.0;01/2020;VTi+53kW+%2872CV%29+S%26S+Feel;Gasolina;2026-01-19 06:17:00;53.0;2872.0;Gasolina;2020-01-01;OK
Citroen;Citroen C3 PureTech 60KW (83CV) Shine;9590;28320.0;03/2021;PureTech 60KW (83CV) Shine;Gasolina;2026-01-19 06:17:00;60.0;83.0;Gasolina;2021-03-01;OK
Citroen;Citroen C5 X Hybrid 225 e-EAT8 Shine Pack;19490;53556.0;09/2023;165 kW (224 CV);Desconocido;2026-01-19 06:17:00;165.0;224.0;Otros/Desconocido;2023-09-01;OK
Citroen;Citroen C4 Shine;12950;97434.0;01/2022;96 kW (131 CV);Gasolina;2026-01-19 06:17:00;96.0;131.0;Gasolina;2022-01-01;OK
Citroen;Citroen C4 1.2 PureTech Feel Pack S&S 130;12390;73600.0;01/2022;96 kW (131 CV);Gasolina;2026-01-19 06:17:00;96.0;131.0;Gasolina;2022-01-01;OK
Citroen;Citroen C4 Cactus PureTech 60KW (82CV) Feel;7390;72987.0;01/2018;PureTech 60KW (82CV) Feel;Gasolina;2026-01-19 06:17:00;60.0;82.0;Gasolina;2018-01-01;OK
Citroen;Citroen C5 Aircross 225 e-EAT8 Shine Pack;18490;62500.0;02/2023;165 kW (224 CV);Desconocido;2026-01-19 06:16:00;165.0;224.0;Otros/Desconocido;2023-02-01;OK
Citroen;Citroen C4 Cactus 1.5 Blue-HDi Feel;11599;81402.0;04/2019;76 kW (103 CV);Diésel;2026-01-19 06:16:00;76.0;103.0;Diésel;2019-04-01;OK
Citroen;Citroen C4 1.2 PureTech Feel S&S 130;9990;105200.0;03/2019;96 kW (131 CV);Gasolina;2026-01-19 06:16:00;96.0;131.0;Gasolina;2019-03-01;OK
Citroen;Citroen C3 Aircross Puretech S&S Feel Pack EAT6 130;13690;89361.0;11/2021;96 kW (131 CV);Gasolina;2026-01-19 06:16:00;96.0;131.0;Gasolina;2021-11-01;OK
Citroen;Citroen C3 Aircross BlueHDi 88kW (120CV) EAT6 Shine Pack;14490;74308.0;03/2022;BlueHDi 88kW (120CV) EAT6 Shine Pack;Diésel;2026-01-19 06:16:00;88.0;120.0;Diésel;2022-03-01;OK
Citroen;Citroen C3 Aircross Puretech S&S Plus 110;11890;18917.0;03/2024;81 kW (110 CV);Gasolina;2026-01-19 06:16:00;81.0;110.0;Gasolina;2024-03-01;OK
Citroen;Citroen C5 Aircross BlueHDi S&S Shine EAT8 180;14719;143784.0;08/2019;130 kW (177 CV);Diésel;2026-01-19 06:16:00;130.0;177.0;Diésel;2019-08-01;OK
Citroen;Citroen C3 Aircross PureTech+81kW+%28110CV%29+S%26S+Feel;10290;82000.0;05/2023;PureTech+81kW+%28110CV%29+S%26S+Feel;Gasolina;2026-01-19 06:16:00;81.0;28110.0;Gasolina;2023-05-01;OK
Citroen;Citroen C4 Aircross HDi 84KW (115CV) Stop&Start 6v 2WD Feel;10490;129046.0;01/2017;HDi 84KW (115CV) Stop&Start 6v 2WD Feel;Diésel;2026-01-19 06:16:00;84.0;115.0;Diésel;2017-01-01;OK
Citroen;Citroen C3 1.2 PureTech S&S C-Series 83;8990;105400.0;01/2020;60 kW (82 CV);Gasolina;2026-01-19 06:16:00;60.0;82.0;Gasolina;2020-01-01;OK
Citroen;Citroen C-Elysée PureTech+60KW+%2882CV%29+Feel;6990;141694.0;02/2017;PureTech+60KW+%2882CV%29+Feel;Gasolina;2026-01-19 06:16:00;60.0;2882.0;Gasolina;2017-02-01;OK
Citroen;Citroen C3 Aircross BlueHDi 88kW (120CV) S&S FEEL;9690;102786.0;01/2018;BlueHDi 88kW (120CV) S&S FEEL;Diésel;2026-01-19 06:16:00;88.0;120.0;Diésel;2018-01-01;OK
Citroen;Citroen C3 1.5BlueHDi S&S Live Pack 100;10490;66156.0;08/2022;73 kW (99 CV);Diésel;2026-01-19 06:16:00;73.0;99.0;Diésel;2022-08-01;OK
Citroen;Citroen C3 PureTech 60KW (82CV) FEEL;9990;100000.0;08/2018;PureTech 60KW (82CV) FEEL;Gasolina;2026-01-19 06:16:00;60.0;82.0;Gasolina;2018-08-01;OK
Citroen;Citroen C3 Aircross Puretech S&S Shine EAT6 110;7990;72892.0;01/2017;81 kW (110 CV);Gasolina;2026-01-19 06:16:00;81.0;110.0;Gasolina;2017-01-01;OK
Citroen;Citroen Berlingo Combi BlueHDi S&S Talla M Feel 130;11490;180000.0;01/2018;96 kW (131 CV);Diésel;2026-01-19 06:16:00;96.0;131.0;Diésel;2018-01-01;OK
Citroen;Citroen C3 BlueHDi+75KW+%28100CV%29+S%26S+C-Series;9990;86789.0;06/2021;BlueHDi+75KW+%28100CV%29+S%26S+C-Series;Diésel;2026-01-19 06:16:00;75.0;28100.0;Diésel;2021-06-01;OK
Citroen;Citroen Berlingo Van BlueHDi S&S Talla M Club 100;10046;124050.0;10/2018;75 kW (102 CV);Diésel;2026-01-19 06:15:00;75.0;102.0;Diésel;2018-10-01;OK
Citroen;Citroen C4 1.2 PureTech Plus S&S 130;13637;28507.0;06/2024;96 kW (131 CV);Gasolina;2026-01-19 06:15:00;96.0;131.0;Gasolina;2024-06-01;OK
Citroen;Citroen C3 Aircross PureTech 81kW (110CV) S&S C-Series;12490;16160.0;01/2023;PureTech 81kW (110CV) S&S C-Series;Gasolina;2026-01-19 06:15:00;81.0;110.0;Gasolina;2023-01-01;OK
Citroen;Citroen Xsara Picasso Xsara Picasso 2.0HDi;2200;233565.0;03/2000;66 kW (90 CV);Diésel;2026-01-19 06:15:00;66.0;90.0;Diésel;2000-03-01;OK
Citroen;Citroen Spacetourer Talla M BlueHDi 145 SS 6v Feel;25690;70000.0;07/2021;106 kW (144 CV);Diésel;2026-01-19 06:15:00;106.0;144.0;Diésel;2021-07-01;OK
Citroen;Citroen C5 Aircross BlueHDi S&S Shine 130;18390;51000.0;07/2022;96 kW (131 CV);Diésel;2026-01-19 06:15:00;96.0;131.0;Diésel;2022-07-01;OK
Citroen;Citroen C4 Cactus 1.2 PureTech S&S Feel 110;8290;119273.0;04/2016;81 kW (110 CV);Gasolina;2026-01-19 06:15:00;81.0;110.0;Gasolina;2016-04-01;OK
Citroen;Citroen C4 1.5 BlueHDI S&S Feel Pack EAT8 130;14190;82684.0;04/2022;96 kW (131 CV);Diésel;2026-01-19 06:15:00;96.0;131.0;Diésel;2022-04-01;OK
Citroen;Citroen C4 1.2 PureTech Shine S&S 130;11890;37246.0;01/2021;96 kW (131 CV);Gasolina;2026-01-19 06:15:00;96.0;131.0;Gasolina;2021-01-01;OK
Citroen;Citroen C4 1.5 BlueHDI 96KW (130CV) 6v C-Series;12790;132687.0;01/2022;1.5 BlueHDI 96KW (130CV) 6v C-Series;Diésel;2026-01-19 06:13:00;96.0;130.0;Diésel;2022-01-01;OK
Citroen;Citroen Jumper Fg. 2.0BlueHDi 30 L1H1 130;14900;171000.0;01/2020;96 kW (131 CV);Diésel;2026-01-19 06:13:00;96.0;131.0;Diésel;2020-01-01;OK
Citroen;Citroen C4 1.5 BlueHDI S&S Live Pack 110;13690;48084.0;04/2022;81 kW (110 CV);Diésel;2026-01-19 06:13:00;81.0;110.0;Diésel;2022-04-01;OK
Citroen;Citroen C-Elysée PureTech+60KW+%2882CV%29+Shine;5990;114585.0;03/2018;PureTech+60KW+%2882CV%29+Shine;Gasolina;2026-01-19 06:13:00;60.0;2882.0;Gasolina;2018-03-01;OK
Citroen;Citroen C3 Aircross PureTech 81kW (110CV) S&S EAT6 SHINE;7990;72892.0;01/2017;PureTech 81kW (110CV) S&S EAT6 SHINE;Gasolina;2026-01-19 06:13:00;81.0;110.0;Gasolina;2017-01-01;OK
Citroen;Citroen C3 PureTech 60KW (83CV) C-Series;8990;105400.0;01/2020;PureTech 60KW (83CV) C-Series;Gasolina;2026-01-19 06:13:00;60.0;83.0;Gasolina;2020-01-01;OK
Citroen;Citroen Berlingo Van BlueHDi S&S Talla M Driver 100;8890;147000.0;01/2020;75 kW (102 CV);Diésel;2026-01-19 06:13:00;75.0;102.0;Diésel;2020-01-01;OK
Citroen;Citroen C3 BlueHDi+73KW+%28100CV%29+S%26S+FEEL;11390;54000.0;11/2019;BlueHDi+73KW+%28100CV%29+S%26S+FEEL;Diésel;2026-01-19 06:13:00;73.0;28100.0;Diésel;2019-11-01;OK
